0,1
13.342,-1.710082
9.9959545,-0.56681675
13.281426,-2.8666048
7.958268,-5.816249
7.739632,-2.161919
8.858502,0.52516514
10.007541,-0.46275762
7.974803,-0.8224376
5.5532794,-4.522925
11.7690115,-1.2016602
8.6868,0.8275316
11.957164,-4.7791843
11.852912,-4.640291
11.507428,1.4969363
14.199668,-3.0526724
11.443953,3.469303
11.949761,-3.073594
9.147201,-2.990758
6.5336323,-1.8071669
13.144617,2.160846
9.14532,3.8150082
15.882929,-1.880613
10.827082,-3.4028454
10.3580885,-5.8661475
13.015251,1.0848203
12.452892,1.334591
11.609862,1.1450655
15.859186,-1.9008173
10.367117,-1.6277775
10.999571,1.0605046
10.687795,-5.5349836
12.303919,-2.8149016
12.171955,-0.70119244
9.54198,4.0616837
11.836598,-2.2154934
10.347279,-5.7903304
13.21174,0.52054703
10.583029,0.051385302
11.499302,2.8799314
6.512698,-2.5258477
10.836702,3.1780014
7.7609406,-5.5597773
12.927342,-1.2043208
12.869728,-0.052196153
8.054241,-0.96415806
9.963322,-0.5551279
13.558214,0.5884823
13.20926,1.4184177
12.213635,-0.21502344
10.314704,-1.9936737
13.207653,2.250931
7.7081847,-5.567721
8.14755,-5.3885355
11.570987,-1.5724585
11.304576,3.0920541
10.34602,-6.113287
8.854411,0.5292997
12.220104,2.5981517
13.879253,-0.64561707
12.862221,-1.311667
11.903402,-2.948151
10.34634,-1.5365175
8.18907,-2.4033968
11.311194,3.0569534
10.106984,-1.3940932
7.8581953,-5.7593856
13.2317295,0.35689595
13.985754,-0.5301892
7.6273036,-2.2528324
12.041853,-2.239958
11.570716,0.46067277
11.361276,-0.5870652
10.875925,3.1261218
12.193334,-1.2967881
7.733047,-5.56666
12.829499,2.9963398
10.336186,-1.5871398
10.386518,-3.1354632
12.196117,1.2762074
8.890666,1.2254149
12.348821,-5.2476945
8.048672,-5.5995746
5.551113,-4.52259
14.074813,0.7415847
10.926114,-0.98590875
12.052083,1.9691515
5.5510745,-4.5226603
7.863175,-5.3042717
11.568514,-3.9914217
7.7663527,-5.5431848
9.365774,0.8756168
6.6059747,-2.074337
10.377276,-6.084784
14.560021,0.85645235
12.395454,-3.367908
11.77112,-1.1375759
12.432329,1.5978856
9.511905,-4.035197
10.269682,1.9227742
13.346418,1.3634591
6.780771,-1.6628582
13.171175,2.2073598
12.851786,0.089385994
9.514393,-3.9369977
6.55546,-2.0517638
8.835003,0.5299362
12.314611,-5.2156024
15.871009,-1.872103
10.579425,1.7896723
11.727651,-1.5849518
9.955163,-0.16647145
6.645618,-1.9804761
6.5204883,-1.5715128
11.532805,-4.283933
15.886312,-1.8894413
12.164136,-5.048509
13.326147,1.2312664
11.557835,-4.2379484
9.443267,-4.0100594
12.326234,-5.231101
15.898527,-1.8661907
11.758159,-0.97348475
10.026323,-1.52997
12.902356,1.0777767
10.700515,-5.6334186
12.007465,0.87219995
7.918955,-5.1203494
7.786971,-5.62445
11.076807,-3.816037
9.285628,3.7376733
10.147559,-5.075928
6.1136203,-2.76741
9.358536,4.074911
9.434697,-3.1015723
7.9116287,-5.1244597
9.286592,3.7020776
6.4440355,-2.416727
12.145878,-1.3527826
10.378475,-6.1099405
11.358304,-4.296283
11.846954,-4.651517
12.52526,-1.2899226
11.437078,2.9584172
12.382359,-3.4561987
10.117759,-1.5149226
7.9971075,-0.79733616
11.03382,3.0897026
10.798393,3.182275
11.835914,-4.6472106
11.941386,-2.9163542
15.922273,-1.8345392
14.118619,-3.04744
9.386902,4.1351523
13.572303,-0.47783515
12.890315,0.07678192
9.995729,-0.5680056
13.884545,0.06400832
12.349487,1.1877723
13.780563,-0.6404983
10.835239,5.627723
11.647939,-0.5730403
10.833438,-0.026215497
14.653156,3.443861
13.701441,-2.9343255
10.207773,-5.7980685
12.944954,0.15495622
12.824803,0.103859246
10.159915,-5.684983
10.208047,-5.569849
12.266501,1.4466344
10.227915,-1.8075668
10.35903,-6.079163
14.077723,-3.0898938
11.094708,-3.418796
7.386295,-2.2906544
9.189432,-1.1309006
12.081537,-0.84182525
7.397724,-2.2908833
12.953317,-2.4270604
10.989765,-0.31742406
8.969331,-1.0297834
10.366191,-5.748772
6.076557,-1.962617
13.277347,1.7869095
12.23622,1.2966194
7.7049737,-5.522939
13.948619,-3.1356113
11.800122,-4.5851636
10.88126,-5.4300346
10.682601,-0.60735005
14.271924,0.9518875
7.9336386,-2.401696
5.5517435,-4.5233145
11.14088,-1.8589138
13.152226,1.2126122
5.5514293,-4.521242
12.872251,1.1724665
7.2192645,-2.1872172
13.274716,1.8115925
9.821746,-1.8344322
12.178636,1.6070222
14.0705185,-3.1238759
12.642206,0.108503915
14.286934,0.9723586
14.122069,-0.46187416
8.851224,0.54335475
12.246351,-5.136152
13.920859,-0.32156986
8.74482,-3.3261156
12.795215,1.136749
11.864385,2.1765308
13.914774,0.13557826
11.965408,-2.7555134
9.727734,-3.5302358
12.38665,-3.418436
9.480595,-3.942694
9.651276,0.21053499
9.245944,-3.306064
11.878451,1.9434994
8.93768,-3.8844275
8.094393,-5.6274505
9.079376,-3.14326
14.050703,-3.2569778
13.611414,0.17817214
12.133473,-2.4311886
13.911551,-0.6226875
9.265491,-3.259328
13.895678,-2.9904714
7.9061565,-3.6133692
7.823497,-5.4307113
13.247203,-2.1382837
11.422519,-3.934012
6.536967,-1.9615003
13.706997,-0.7337456
9.297336,-3.1016538
12.178811,1.2604165
13.154362,1.3609914
6.5952387,-1.3408339
10.350188,-1.6148428
9.828882,-6.032202
9.720378,-5.5339804
12.446782,1.4208705
8.725707,0.7410521
14.470891,0.9556487
12.552943,1.2432904
10.235093,-5.737029
13.965308,-3.1530879
12.119625,1.0239863
12.000923,-0.60875756
13.891527,-3.1805115
11.753365,-2.4567647
13.403664,0.9725197
10.980357,-3.5034742
13.30506,-2.2753315
10.747374,-5.6207714
14.217989,-3.0554466
13.965124,-3.1665647
10.064709,-5.704014
13.913784,-3.0421665
12.884875,-0.0026969116
13.753915,-2.8338861
12.646785,-0.08386436
12.651312,-0.010098929
11.563371,-4.434474
13.579583,-2.6703176
13.343233,-2.844268
12.995409,1.2051457
10.37812,-1.3262112
9.763029,-1.8491144
11.736385,-2.4700303
13.499947,-2.3486605
9.983335,-0.5299985
10.554528,-5.5680575
8.10325,-2.4307988
8.005761,-0.8367096
11.664023,-0.86837125
11.380221,0.036301933
10.293617,-5.7833705
10.470198,0.14261554
9.727059,-2.0403702
5.22215,-2.2103932
9.471961,4.063811
11.794428,-2.1822827
12.89715,0.026394963
13.206925,-2.539921
10.398579,-4.556328
8.913798,-2.138684
12.010762,-0.6323057
13.186608,2.2695613
13.904483,-3.080713
13.237058,2.2803001
12.961715,1.1006176
7.8691344,-3.5668306
11.656086,-4.5030084
11.941968,1.6357852
10.098617,-1.639901
6.350611,-2.6678069
9.069582,-3.1936839
9.5246725,-5.354796
9.071948,-3.124119
10.209518,-1.8170308
10.176814,-1.7628955
14.025433,0.73718137
11.482796,1.6588973
12.9016075,0.02278069
9.118772,-3.1423104
8.995796,-1.0109092
14.00841,-3.1347444
6.329452,-2.809605
13.150644,2.1773176
11.84613,-4.6588473
8.942715,-2.130592
9.601022,-3.854053
11.800989,-0.9775489
9.366353,1.4171815
14.086017,-3.097223
10.802506,3.1932561
7.6990843,-2.3177412
9.440228,-4.0038157
11.981812,1.894137
10.414735,-0.5951666
11.129003,-3.7307029
9.252522,-3.2970674
11.213971,-3.740112
12.291288,1.3670044
6.535312,-1.537898
9.419739,-4.044285
9.064713,-3.123116
10.092834,-0.64729595
10.375343,-4.469021
10.535285,-4.3255806
13.147335,0.2532451
11.740464,-1.356144
12.908057,0.9206546
14.2835245,-0.93614155
10.3779335,-6.105124
13.911778,-3.2000122
10.943403,-2.568811
14.024835,-3.1895626
13.184403,2.1350954
11.044635,3.0656333
